##ana of NCBI 16S Microbial Blast Database
##use NCBI Taxonomy Database as a reference
##gi number 2 taxid
##auther: Ke Zhang
##data: 20180725
#gi	taxid
343202440	391623
343198857	386302
566085332	995066
343206328	637390
219846869	79269
699005388	1241982
219846556	36844
310974920	1120986
636559845	93683
645320795	871961
636559747	383615
636558489	141389
343202860	68186
636560231	431269
343198811	365343
343199046	468058
645322185	381
343201275	2074
343200563	296052
444439586	395922
566084851	543356
559795314	290054
566085548	1173582
566085012	657654
265678460	200379
343205975	503170
636560205	501572
631252901	153491
343201359	585198
444439521	1048245
444304162	151895
343202801	314722
343203091	199
645322092	1790
343200467	58345
631252725	1121864
645319611	1073999
444439384	995
672238856	285540
219846383	40983
631252403	46680
343201327	126385
343206005	552788
645320276	903984
444304000	357244
566085225	882446
559795397	876
219857432	99286
343198501	103836
631251886	393921
566084898	649196
343198948	416874
631252282	368624
566085079	735519
645320323	755171
343201364	281362
631251077	66899
645319959	660521
631251712	392018
343200841	402877
310975272	145458
219857243	70582
444439494	301301
636560796	644790
219857486	120213
631252141	483011
444303922	28262
343200911	441119
645320934	1343739
219878351	171404
645320068	671224
343201543	1749
343200143	101571
636560381	534635
631251312	52258
631251112	1908
507148159	712898
699005311	1368237
343201485	252130
219846715	281
699005437	1470434
636558591	1159752
343205804	433652
645319921	651869
219846533	693
265678930	29542
265678972	52769
219878459	229480
636559584	1692
636560615	530584
645321131	65959
645320165	688913
219846625	43661
631251560	152332
526641927	145259
645322085	1801
631251831	33029
343198854	387096
219846775	55505
343204830	285578
636560164	476555
631252071	442868
645320902	946228
645319973	997347
636559100	221398
645320102	671278
645321748	480520
645321144	112140
343200283	229919
636559393	66893
645322159	1479
645322517	106147
636560697	55210
444439422	400667
636558670	1310
645319545	629724
444439660	29543
265678705	229205
645320255	1307
343198702	324851
507148109	1237085
566085489	1134435
602270644	891968
219878268	52561
636559258	309890
343200611	614069
631253136	1188319
343202891	265606
631252072	1121114
265678636	169292
219878491	194963
631250791	1076412
343199069	497735
343200572	299255
265678936	686340
507148108	155863
343201377	36819
631251878	927665
228721107	44012
631250806	69370
631251966	147206
631252712	71453
485099097	548
444303989	826
507147965	511437
219878205	51
631251885	29524
343200177	28111
310975084	257363
343200960	478109
343200341	29427
343205931	480997
645319846	286730
699005452	1395
444439626	458233
631251571	490090
343206346	82801
672238981	796943
645320218	702568
470466368	634498
631252245	2254
636558527	32025
343201437	1789
343201589	69373
631252391	54914
343198908	398736
265678411	80879
645320149	1229493
636559686	35806
645322279	642492
636560094	60552
310975013	77585
566085211	877549
343201416	2292
219846589	52767
507148168	85991
631252678	1121271
631251800	676205
343200383	67324
645321270	249581
631251490	449662
343200900	435289
636560790	641665
631252548	562970
507148174	46541
265678434	1338
636558774	1936
343198776	351679
631252639	1459
219846905	83661
343200092	62609
343203496	355548
631252645	76947
343204724	376733
645320818	890420
631251386	85558
343202323	427078
636559662	357233
219846795	56453
636559990	439703
645320240	706183
219846847	65380
631251422	387638
631252147	1283
631252433	104099
645321306	119602
444303951	490899
645319909	209252
645322058	1816
343203085	983328
672239040	1211814
566085258	943936
507148011	378806
343200776	387659
343198496	171288
566085434	1079178
636558698	111805
636559729	68254
343200705	366522
343198683	322602
631253093	481366
343206013	75289
343198681	322596
219857203	257446
636558488	144
659365018	397865
343202902	29284
219846471	73779
219856867	84724
645321015	698761
645320145	1333845
470466782	28112
343202380	470453
672238863	760261
265678728	148
566084938	741673
636558757	68280
645321340	1123755
659365029	47735
219857196	246264
343205657	405559
636560140	486267
265678939	1547
343205816	435908
631251555	307126
636558604	1775
566085051	682550
265678531	180295
219878318	154108
444304211	313588
645320922	354246
645322084	1459
507148039	626418
219846143	227476
631252335	413812
631252011	871651
636559600	888060
343202615	271096
645320827	904291
265678921	1561
631251206	68247
636558626	65958
566085103	747349
470467614	456320
254971262	175632
636559785	392717
631252058	1354
219856826	33960
645322032	31965
343202511	240521
444439420	490759
343205655	405551
631251627	569599
343206378	28088
219857573	29485
631252125	1490
559795308	621
219857541	152475
645320363	35700
631251839	39489
631253054	470028
636559320	285560
219846146	236402
265678560	69360
645321233	1107316
636560265	504805
343205898	1449981
645322634	1121328
343202499	40578
672238962	708087
548532678	1215114
343198577	262776
645320010	1206726
228720546	526226
343203037	338193
265678805	258049
343202398	488546
645320081	1236515
343198899	396015
631251624	1307948
507148156	1229512
219878129	53376
699005432	1342794
602267012	2088
219846579	37925
219846685	47856
566084885	623281
343202748	299618
636558823	206249
645321723	189540
631252407	227
645320077	877208
672238928	743698
636560335	522397
559795229	52442
636559397	66369
636559520	1398
636560799	945692
265678487	46180
219856887	1336237
219857351	81030
265678766	221028
470466266	29459
219857608	174587
265679012	53329
265678400	74661
636558539	170573
265678478	131568
343205378	386490
265678377	63655
343202331	431061
645319781	39482
444439394	349106
310975060	137591
507148169	338187
631251203	1306181
645320431	1017354
631251983	766498
310975165	38312
343201180	573058
219846473	56878
636558663	964
645321975	46160
343206155	165
636559761	1306787
645320152	1000570
636559219	1345
219878207	83448
645321460	132919
672239070	1290095
343201679	332949
343200576	304207
631253022	28172
636560385	538378
636559847	2434
343205765	422297
444439715	203123
444439730	272621
219878463	237018
265678700	225324
631251767	663604
699005327	1475481
645322115	1328
343199059	488533
636560253	502181
343198812	366586
219846165	247482
343206261	666
631252096	2261
219878476	1888
558508651	416555
343200677	1002367
343205983	505251
558508611	621376
343201546	198119
636558889	858
343198837	983920
559795222	937334
343202604	267375
343200533	66900
631251006	649747
507148092	767029
631252481	2098
559795328	91892
645320758	870968
265678822	2287
645320622	1341679
672239057	1494960
672238970	326475
631251143	67269
444303815	199596
631253040	112002
798870958	76887
645320125	676599
636559119	225906
659364491	1097667
645321016	654363
343202255	395598
219846283	57863
645321942	42419
631252557	64971
631252961	158877
343206173	2248
566085093	714899
219846352	923
343198451	39650
310974971	83560
636559510	41170
310975157	1828
645322268	28169
631250917	383372
631252614	94625
559795393	54256
444303950	523850
507148060	243272
228720264	51367
310974916	373
343200738	66867
672239019	171291
559795204	90270
559795113	706574
566084963	908250
636559268	302048
343205628	655815
645320412	40215
645322580	774
343202805	317019
343204593	160454
645322588	666
636558952	390883
545589108	2751
631251428	979226
265678555	213312
636559961	1117645
672239110	1508507
444304029	198094
507148051	309806
636560572	1902
645320549	1406
636559230	33940
343201160	1686
636559108	132249
566085519	1150776
645320477	112900
645322666	66269
672238996	1492711
310975061	69
566084902	641702
636559589	47989
343206007	1204719
343200762	717605
566084780	480070
636560197	668
219846377	39047
636559143	247480
343201291	1869
636559250	663278
265678353	230310
566085252	913252
343199048	470565
673541152	1236046
559795194	290052
444304233	370405
631252913	549
219878371	596154
645321655	1219061
343202519	720
645322630	1121328
645322462	52761
672238954	543632
645321719	103816
219857155	172040
558508620	658057
545589058	854
636558867	257984
444303788	856793
636560403	572010
343205970	857293
507148147	97477
636559450	33030
265678954	1698
636558819	1449
310975118	147802
343202670	293089
566085491	1132417
631252615	870968
636558741	498
645321104	1031538
343201658	315478
343200596	310354
631251046	66372
645320867	1385369
645320853	908355
636559076	179095
444439637	93930
265678897	57487
343200965	478115
343204861	67316
265678403	44007
631251101	67271
631251506	454157
631251725	647384
444439554	338565
566085502	1142134
636559184	760570
631251510	662477
631251248	33900
631252393	13688
265678504	147267
631251201	68270
265678619	136273
631251329	1938
659364942	984991
566085325	985043
636560858	573983
559795175	28237
444439519	994484
645320901	932217
636558494	119025
265679061	448
566085307	995053
631251697	742727
645320783	1219061
343200507	1900
631251604	549000
343200809	583355
645321459	1173586
219846773	29581
343202561	36809
631250941	113562
219878431	211114
219846110	216934
566085499	1081736
343205994	519081
645321440	1176194
659364859	1416614
645321481	1071947
631251009	797114
672239052	1247963
343206205	357794
343200369	888743
636559288	320502
343198958	318464
636560750	1122973
343202960	326320
444303968	33871
470466396	284016
645322384	43662
672238889	1126240
343198865	390640
343201027	545694
645320466	1337886
566085604	1218801
219846359	519
559795112	721033
636559148	659
343200801	1122225
219846541	436
645320550	1406
343202784	310780
219857340	78544
636560851	564369
265678787	231391
631251924	185294
343202687	287094
265678810	263723
343200619	909663
645321050	525368
343201530	272774
636560546	568818
645319677	1202716
636560315	516699
310975151	31963
219846296	76980
636560345	551996
343202501	279058
636558627	65959
343201472	1283300
219846171	253256
631251394	332582
566085353	1045558
444439480	154
631251786	670155
219857530	1197712
636560294	531938
224581415	449673
343205980	509199
444304242	491915
636559701	375757
636559017	474953
343205892	1122958
645322437	40520
631252361	1080074
343198699	323273
265679008	53426
444439636	177758
636558416	43263
343200607	152331
343206288	150024
636560795	643262
672238848	1181883
645320990	60548
343200346	270344
631253171	1285191
343201537	273678
566085006	659012
444439378	2424
566085005	659017
645321955	29432
343203034	337243
631252812	379075
219846887	57040
645320252	713595
636558719	139207
659365069	75697
343205834	441209
507148075	765177
636560312	1385512
645319673	767694
265678336	104662
636560653	587735
219846894	82171
636558814	930
645320805	948102
343205865	453846
265678852	33028
645321631	1285464
566085312	1189325
444439563	650150
444304172	160488
343200396	66887
343200628	340097
636560080	75105
631253103	1321608
636560689	470931
636560268	505256
636558404	82541
343201730	357278
566085481	1134595
343200693	170367
636560600	575192
645322589	1050202
636560765	882083
559795155	933063
636558780	68233
343200413	67300
343200433	33902
636559136	1894
636558683	90245
558508610	588067
645322471	53366
631251779	985
636558702	102134
219846800	56458
645321841	449
631252578	33932
343199010	447424
566085368	1035890
659364866	155615
343202997	332591
343199105	545864
645321528	180441
343200725	68042
645322572	44008
444304054	1212765
507147969	316277
310975058	53345
219857616	179010
343201174	204042
219846207	269421
343203260	349522
219878216	94009
636558428	145263
343200817	398048
219857177	211668
645320583	660470
631251361	562
343202769	304417
265678977	28107
444304005	34085
343200714	369936
343202856	67271
631251215	66377
631250765	490575
672239071	1291555
636559024	497724
636559305	54571
219878264	124225
631253170	1285191
343205756	420999
645319569	643674
631250843	1352
343202941	93683
343205285	1068980
343200734	284036
219856846	29380
343198429	2061
219857281	651740
343202809	317735
645322514	39060
343206154	883079
558508630	520767
645321771	28181
645322584	929563
645319985	1204738
343198815	1408420
343200727	329525
559795184	456327
631251741	1203608
645321022	990373
631253030	86180
645319922	656366
645320368	74702
219856888	29438
631251922	28136
645320459	2378
631252987	84158
343201655	312286
645322042	582402
444304174	264730
310975175	1697
343203093	203
636560423	546115
636560420	551459
645320695	209882
343201188	29313
343202435	166954
219846613	40841
444439520	572418
444439754	1133568
343203027	341220
343202616	458817
559795140	213680
219873437	29353
636560052	470933
636560343	551989
631253156	1122204
645320009	257281
343202316	425512
444304108	84599
343202776	319475
219878237	108437
526641938	204722
343198779	353224
254971282	224402
645319573	1220600
672238845	995060
444304207	632772
